,X_i,Y_i,Z_i,X_f,Y_f,Z_f,Cu [%],Au [ppm],Ton [t],B [$]
1086,80.0,115.0,25.0,95.0,125.0,50.0,5.280912042552198,0.9482440294448393,23974.32,10018769.23
1087,80.0,115.0,30.0,95.0,125.0,55.0,5.386828940658052,0.9737062843533651,24000.559999999998,10255991.41
1088,80.0,115.0,35.0,95.0,125.0,60.0,5.248259323410779,1.0049635187167376,24028.760000000002,10044483.239999998
1089,80.0,115.0,40.0,95.0,125.0,65.0,4.861919376783805,1.0212682061439868,23702.85,9215768.64
1090,80.0,115.0,45.0,95.0,125.0,70.0,4.573462250695724,1.0063436277977693,20255.870000000003,7412756.9399999995
1091,80.0,120.0,0.0,95.0,130.0,25.0,2.273080503368424,0.49488037535400636,22372.48,3717777.5700000003
1092,80.0,120.0,5.0,95.0,130.0,30.0,3.0489181447437272,0.6348499268748848,22953.809999999998,5309851.640000001
1093,80.0,120.0,10.0,95.0,130.0,35.0,3.691376092296026,0.7396184009606056,23418.559999999998,6680442.279999999
1094,80.0,120.0,15.0,95.0,130.0,40.0,4.257318545262602,0.8274954784903669,23681.25,7884131.16
1095,80.0,120.0,20.0,95.0,130.0,45.0,4.675810415687945,0.8985694343574628,23861.89,8795781.77
1096,80.0,120.0,25.0,95.0,130.0,50.0,4.798803144563915,0.9335362090089154,23923.190000000002,9086400.379999999
1097,80.0,120.0,30.0,95.0,130.0,55.0,4.79165710799166,0.9624149000901647,23945.089999999997,9113965.530000001
1098,80.0,120.0,35.0,95.0,130.0,60.0,4.601113206421745,0.9919344110765879,23974.17,8803429.16
1099,80.0,120.0,40.0,95.0,130.0,65.0,4.196318022814396,0.9961427968321196,23615.79,7934537.2299999995
1100,80.0,120.0,45.0,95.0,130.0,70.0,3.891590852442671,0.9799569940970738,20220.480000000003,6302944.3
1101,80.0,125.0,0.0,95.0,135.0,25.0,2.5876581849077813,0.5359518967669774,22315.339999999997,4304108.57
1102,80.0,125.0,5.0,95.0,135.0,30.0,3.417238144355108,0.6790881909060579,22899.64,6004260.63
1103,80.0,125.0,10.0,95.0,135.0,35.0,4.06555923385031,0.7790897268235356,23383.42,7397420.29
1104,80.0,125.0,15.0,95.0,135.0,40.0,4.564687478455285,0.8614640127667367,23642.690000000002,8477554.23
1105,80.0,125.0,20.0,95.0,135.0,45.0,4.837719023863757,0.9329618367891607,23830.28,9123224.81
1106,80.0,125.0,25.0,95.0,135.0,50.0,4.7181025610562655,0.9746288055975861,23904.59,8977398.73
1107,80.0,125.0,30.0,95.0,135.0,55.0,4.505361901320324,1.0071934537551948,23909.28,8620748.07
1108,80.0,125.0,35.0,95.0,135.0,60.0,4.192070683895062,1.0352849346830526,23927.94,8076856.82
1109,80.0,125.0,40.0,95.0,135.0,65.0,3.672306299696682,1.0240272612096695,23552.88,6987476.859999999
1110,80.0,125.0,45.0,95.0,135.0,70.0,3.281505195050697,1.0042920234958144,20260.629999999997,5380132.59
1111,80.0,130.0,0.0,95.0,140.0,25.0,3.207672676779459,0.6378521712470984,22375.62,5499193.69
1112,80.0,130.0,5.0,95.0,140.0,30.0,4.119728963730187,0.7889132858978496,22965.93,7395107.529999999
1113,80.0,130.0,10.0,95.0,140.0,35.0,4.745788683462772,0.8776931398263697,23424.48,8758859.509999998
1114,80.0,130.0,15.0,95.0,140.0,40.0,5.1711870807264555,0.9467066452415289,23679.35,9703725.62
1115,80.0,130.0,20.0,95.0,140.0,45.0,5.326036302649509,1.0120903827153713,23856.11,10127301.72
1116,80.0,130.0,25.0,95.0,140.0,50.0,5.0111977333050115,1.053232749753729,23916.760000000002,9615737.95
1117,80.0,130.0,30.0,95.0,140.0,55.0,4.607757457645627,1.0824128886659352,23901.31,8893323.54
1118,80.0,130.0,35.0,95.0,140.0,60.0,4.199983528898896,1.1109113911658501,23902.47,8169688.5
1119,80.0,130.0,40.0,95.0,140.0,65.0,3.5796938888303127,1.0974483239178419,23521.520000000004,6892069.27
1120,80.0,130.0,45.0,95.0,140.0,70.0,3.119709908643987,1.0801572831849575,20339.11,5216890.92
1121,80.0,135.0,0.0,95.0,145.0,25.0,3.865067770294184,0.7540784982935154,22490.68,6792155.58
1122,80.0,135.0,5.0,95.0,145.0,30.0,4.897016150094919,0.9202412963735377,23087.79,8967961.73
1123,80.0,135.0,10.0,95.0,145.0,35.0,5.580196280543656,1.008369078691667,23516.34,10458823.95
1124,80.0,135.0,15.0,95.0,145.0,40.0,5.973901659297343,1.0729275154814724,23760.66,11356289.98
1125,80.0,135.0,20.0,95.0,145.0,45.0,6.029731471688649,1.1344142340572287,23921.5,11600461.84
1126,80.0,135.0,25.0,95.0,145.0,50.0,5.605583020875377,1.182273630941623,23957.89,10883787.0
1127,80.0,135.0,30.0,95.0,145.0,55.0,5.082682731702587,1.2169397293643902,23924.42,9936052.05
1128,80.0,135.0,35.0,95.0,145.0,60.0,4.550002175477351,1.2521414980671721,23902.8,8978889.16
1129,80.0,135.0,40.0,95.0,145.0,65.0,3.7947155710843683,1.2475062830019756,23511.85,7449005.3
1130,80.0,135.0,45.0,95.0,145.0,70.0,3.269683838075094,1.2362579794842952,20447.75,5633590.350000001
1131,80.0,140.0,0.0,95.0,150.0,25.0,4.2240440991966395,0.8040178825499539,22596.33,7500227.1899999995
1132,80.0,140.0,5.0,95.0,150.0,30.0,5.435167564081173,0.9913263411313329,23194.41,10052545.989999998
1133,80.0,140.0,10.0,95.0,150.0,35.0,6.293661179141243,1.1002345457257994,23594.120000000003,11899035.919999998
1134,80.0,140.0,15.0,95.0,150.0,40.0,6.812510154230156,1.1866678346636608,23829.97,13065481.39
1135,80.0,140.0,20.0,95.0,150.0,45.0,6.907649561618415,1.2679139333409783,23980.25,13414472.59
1136,80.0,140.0,25.0,95.0,150.0,50.0,6.43013984778427,1.3294854801662839,23997.52,12604412.459999999
1137,80.0,140.0,30.0,95.0,150.0,55.0,5.792191035408071,1.367637476760127,23962.050000000003,11442154.870000001
1138,80.0,140.0,35.0,95.0,150.0,60.0,5.106077617179037,1.405284928692542,23909.14,10187016.07
1139,80.0,140.0,40.0,95.0,150.0,65.0,4.189344411194883,1.410508058882639,23505.739999999998,8349129.59
1140,80.0,140.0,45.0,95.0,150.0,70.0,3.565477973107691,1.405209784326598,20563.5,6302632.390000001
1141,80.0,145.0,0.0,95.0,155.0,25.0,4.801838034890352,0.8734856387237936,22641.789999999997,8602239.08
1142,80.0,145.0,5.0,95.0,155.0,30.0,6.237479738326973,1.088382151397028,23239.690000000002,11623401.379999999
1143,80.0,145.0,10.0,95.0,155.0,35.0,7.372725152655369,1.2345589671677273,23639.85,14049561.45
1144,80.0,145.0,15.0,95.0,155.0,40.0,8.09419884209512,1.3484696762139357,23870.700000000004,15642028.36
1145,80.0,145.0,20.0,95.0,155.0,45.0,8.241805688194237,1.449802360270064,24020.98,16130930.45
1146,80.0,145.0,25.0,95.0,155.0,50.0,7.617596465330229,1.5179237871675795,24035.06,15053097.379999999
1147,80.0,145.0,30.0,95.0,155.0,55.0,6.900078620485655,1.5639676577377915,24002.65,13748633.82
1148,80.0,145.0,35.0,95.0,155.0,60.0,6.094803922756881,1.612755070098487,23927.05,12265866.120000001
1149,80.0,145.0,40.0,95.0,155.0,65.0,4.9975135294215205,1.6377407343929484,23513.57,10080088.72
1150,80.0,145.0,45.0,95.0,155.0,70.0,4.214526618997103,1.6338532843910774,20691.05,7608449.73
1151,80.0,150.0,0.0,95.0,160.0,25.0,5.18980913429971,0.9209621052315302,22631.62,9331145.73
1152,80.0,150.0,5.0,95.0,160.0,30.0,6.773374254387797,1.1559344597348964,23230.91,12659913.489999998
1153,80.0,150.0,10.0,95.0,160.0,35.0,8.096634455765217,1.3309215600669433,23637.96,15485218.66
1154,80.0,150.0,15.0,95.0,160.0,40.0,8.99027540657939,1.4639308083263507,23880.33,17440392.990000002
1155,80.0,150.0,20.0,95.0,160.0,45.0,9.179767968416177,1.5727935780560838,24035.090000000004,18030406.52
1156,80.0,150.0,25.0,95.0,160.0,50.0,8.47957902899968,1.6358648640449107,24061.989999999998,16814537.189999998
1157,80.0,150.0,30.0,95.0,160.0,55.0,7.687145378320122,1.6753826926589226,24036.39,15363831.169999998
1158,80.0,150.0,35.0,95.0,160.0,60.0,6.789547305476172,1.7083964461068113,23965.829999999998,13687088.399999999
1159,80.0,150.0,40.0,95.0,160.0,65.0,5.5836655221982285,1.7230868543255173,23548.05,11261319.39
1160,80.0,150.0,45.0,95.0,160.0,70.0,4.658229722138196,1.7149890382150004,20826.9,8455896.5
1161,80.0,155.0,0.0,95.0,165.0,25.0,5.085393440316253,0.8860393682228506,22528.829999999998,9075913.11
1162,80.0,155.0,5.0,95.0,165.0,30.0,6.679419560077626,1.1166617594301496,23135.9,12400266.61
1163,80.0,155.0,10.0,95.0,165.0,35.0,8.055146924285937,1.2980868145372086,23566.559999999998,15329705.93
1164,80.0,155.0,15.0,95.0,165.0,40.0,8.99355345888201,1.4424799472027616,23834.58,17392539.95
1165,80.0,155.0,20.0,95.0,165.0,45.0,9.174832917238406,1.5741813105012086,24012.95,18006760.5
1166,80.0,155.0,25.0,95.0,165.0,50.0,8.492685798573728,1.6785352032406855,24073.92,16897261.310000002
1167,80.0,155.0,30.0,95.0,165.0,55.0,7.708563399070358,1.743670503115773,24063.050000000003,15499734.9
1168,80.0,155.0,35.0,95.0,165.0,60.0,6.765902324547194,1.7565565630379256,24015.86,13726818.56
1169,80.0,155.0,40.0,95.0,165.0,65.0,5.521285439059101,1.7353248836462238,23596.14,11183450.120000001
1170,80.0,155.0,45.0,95.0,165.0,70.0,4.512006467059815,1.7046147874506046,20970.89,8265794.43
1171,80.0,160.0,0.0,95.0,170.0,25.0,4.327335613035141,0.7408804599796607,22380.12,7555230.91
1172,80.0,160.0,5.0,95.0,170.0,30.0,5.826490745584795,0.9516150706002225,22994.97,10629112.18
1173,80.0,160.0,10.0,95.0,170.0,35.0,7.208302554902956,1.133554724459597,23473.690000000002,13549546.149999999
1174,80.0,160.0,15.0,95.0,170.0,40.0,8.23074138544473,1.2955804999457476,23777.78,15780635.4
1175,80.0,160.0,20.0,95.0,170.0,45.0,8.533888201714836,1.4648567127455434,23987.129999999997,16669698.399999999
1176,80.0,160.0,25.0,95.0,170.0,50.0,8.093162171733717,1.6278089438640941,24086.01,16101251.02
1177,80.0,160.0,30.0,95.0,170.0,55.0,7.4157839123621825,1.7288700114347026,24084.579999999998,14949995.46
1178,80.0,160.0,35.0,95.0,170.0,60.0,6.523782596750642,1.7589133578253608,24059.53,13302872.64
1179,80.0,160.0,40.0,95.0,170.0,65.0,5.323663196910961,1.7304725523127196,23650.08,10841571.77
1180,80.0,160.0,45.0,95.0,170.0,70.0,4.291307970517088,1.695897108042473,21124.1,7956621.49
1181,80.0,165.0,0.0,95.0,175.0,25.0,3.6432512656515086,0.6046612207614497,22245.46,6194769.109999999
1182,80.0,165.0,5.0,95.0,175.0,30.0,5.0571625505674485,0.797625986748595,22865.5,9043125.240000002
1183,80.0,165.0,10.0,95.0,175.0,35.0,6.4734701651944935,0.9825790129342827,23407.56,12010983.700000001
1184,80.0,165.0,15.0,95.0,175.0,40.0,7.5908090282570715,1.1569683282102732,23761.84,14432531.3
1185,80.0,165.0,20.0,95.0,175.0,45.0,8.055725483070548,1.356238517619583,23995.46,15660800.830000002
1186,80.0,165.0,25.0,95.0,175.0,50.0,7.817004512234242,1.5610395485524786,24096.71,15515019.64
1187,80.0,165.0,30.0,95.0,175.0,55.0,7.308295196929061,1.6909811103440033,24102.08,14716130.940000001
1188,80.0,165.0,35.0,95.0,175.0,60.0,6.501192198118916,1.751405224700836,24082.909999999996,13264902.759999998
1189,80.0,165.0,40.0,95.0,175.0,65.0,5.351524270055836,1.738529372950652,23717.91,10933353.530000001
1190,80.0,165.0,45.0,95.0,175.0,70.0,4.306399180249728,1.7020468069139663,21294.29,8052304.34
1191,80.0,170.0,0.0,95.0,180.0,25.0,3.349149479770502,0.5461503017182622,22227.690000000002,5623241.0
1192,80.0,170.0,5.0,95.0,180.0,30.0,4.712026376362117,0.7360144574537604,22847.729999999996,8359359.09
1193,80.0,170.0,10.0,95.0,180.0,35.0,6.1553692013904895,0.9276528078555449,23439.239999999998,11382183.0
1194,80.0,170.0,15.0,95.0,180.0,40.0,7.387236350918746,1.1021168666807009,23846.659999999996,14040467.440000001
1195,80.0,170.0,20.0,95.0,180.0,45.0,8.023902933465488,1.2869864813963292,24052.78,15558380.049999999
1196,80.0,170.0,25.0,95.0,180.0,50.0,7.9545447993328455,1.4670012909347192,24114.309999999998,15674415.86
1197,80.0,170.0,30.0,95.0,180.0,55.0,7.571138643280703,1.5949824435246318,24113.61,15103926.0
1198,80.0,170.0,35.0,95.0,180.0,60.0,6.8670720460569,1.6960279657261776,24102.36,13896101.21
1199,80.0,170.0,40.0,95.0,180.0,65.0,5.809444555266296,1.7179597640925417,23761.86,11775053.7
1200,80.0,170.0,45.0,95.0,180.0,70.0,4.7741274438474735,1.6940942140511903,21441.600000000002,8878238.21
1201,80.0,175.0,0.0,95.0,185.0,25.0,3.327109541628827,0.537119492222553,22209.729999999996,5574573.08
1202,80.0,175.0,5.0,95.0,185.0,30.0,4.65805413720769,0.7278184975144294,22829.77,8251974.300000001
1203,80.0,175.0,10.0,95.0,185.0,35.0,6.067640089709282,0.916972870534903,23444.62,11210382.58
1204,80.0,175.0,15.0,95.0,185.0,40.0,7.339385124425573,1.089256129345263,23930.37,13983383.690000001
1205,80.0,175.0,20.0,95.0,185.0,45.0,7.989688528664749,1.2399885268805024,24099.809999999998,15471437.620000001
1206,80.0,175.0,25.0,95.0,185.0,50.0,7.971805555555556,1.3856944444444443,24120.0,15617590.61
1207,80.0,175.0,30.0,95.0,185.0,55.0,7.63909717638552,1.5042875456478257,24119.440000000002,15131344.780000001
1208,80.0,175.0,35.0,95.0,185.0,60.0,6.969518093075223,1.6062327237196907,24112.54,13991198.239999998
1209,80.0,175.0,40.0,95.0,185.0,65.0,5.990116481807942,1.6336484263288826,23784.83,12024583.329999998
1210,80.0,175.0,45.0,95.0,185.0,70.0,4.984263417936643,1.6084286784123603,21565.350000000002,9193268.1
1211,80.0,180.0,0.0,95.0,190.0,25.0,3.150528363158486,0.4994239893056648,22097.679999999997,5215101.38
1212,80.0,180.0,5.0,95.0,190.0,30.0,4.421927799092514,0.6847193072192104,22717.72,7759305.79
1213,80.0,180.0,10.0,95.0,190.0,35.0,5.744050311598028,0.8679201217254783,23337.76,10525887.83
1214,80.0,180.0,15.0,95.0,190.0,40.0,7.002559574853655,1.0452805131353664,23893.89,13287917.16
1215,80.0,180.0,20.0,95.0,190.0,45.0,7.650757167706397,1.1821489124823517,24116.85,14781544.74
1216,80.0,180.0,25.0,95.0,190.0,50.0,7.667222222222222,1.3091666666666666,24120.0,14959991.01
1217,80.0,180.0,30.0,95.0,190.0,55.0,7.364305555555556,1.4305555555555554,24120.0,14532708.659999998
1218,80.0,180.0,35.0,95.0,190.0,60.0,6.752067548619409,1.531118275421479,24105.6,13494183.059999999
1219,80.0,180.0,40.0,95.0,190.0,65.0,5.870552457790793,1.5541337072540733,23755.48,11699311.309999999
1220,80.0,180.0,45.0,95.0,190.0,70.0,4.9401590159931645,1.5214339972179367,21624.239999999998,9054424.370000001
1221,80.0,185.0,0.0,95.0,195.0,25.0,2.5092047112409563,0.3895623698830242,21735.25,3956665.84
1222,80.0,185.0,5.0,95.0,195.0,30.0,3.6950758276900006,0.5629265153795813,22355.29,6267112.55
1223,80.0,185.0,10.0,95.0,195.0,35.0,4.894218785976088,0.7332032009986363,22975.33,8721403.219999999
1224,80.0,185.0,15.0,95.0,195.0,40.0,6.056341979611914,0.9120449572562588,23582.4,11243728.93
1225,80.0,185.0,20.0,95.0,195.0,45.0,6.7195910691007175,1.0615027098484253,23964.440000000002,12818757.05
1226,80.0,185.0,25.0,95.0,195.0,50.0,6.814953679304087,1.1921153726446452,24097.22,13218573.059999999
1227,80.0,185.0,30.0,95.0,195.0,55.0,6.555555555555555,1.304722222222222,24120.0,12874687.0
1228,80.0,185.0,35.0,95.0,195.0,60.0,6.005433699072894,1.3923870159344616,24101.85,11935878.84
1229,80.0,185.0,40.0,95.0,195.0,65.0,5.243305311668223,1.418225010588644,23751.86,10387292.95
1230,80.0,185.0,45.0,95.0,195.0,70.0,4.449588308202215,1.3871629802820933,21663.05,8107462.529999999
1231,80.0,190.0,0.0,95.0,200.0,25.0,1.4586036540608416,0.22619518377693287,21184.649999999998,2001792.72
1232,80.0,190.0,5.0,95.0,200.0,30.0,2.3728789846335316,0.3634608593804228,21754.51,3696281.6499999994
1233,80.0,190.0,10.0,95.0,200.0,35.0,3.3047181288829597,0.5011968993551202,22366.96,5519627.579999999
1234,80.0,190.0,15.0,95.0,200.0,40.0,4.214005664070997,0.654106712489668,22987.0,7418370.66
1235,80.0,190.0,20.0,95.0,200.0,45.0,4.820390528415222,0.8007847967099261,23530.17,8839980.33
1236,80.0,190.0,25.0,95.0,200.0,50.0,5.0216390254366345,0.9254696746693212,23868.33,9472027.7
1237,80.0,190.0,30.0,95.0,200.0,55.0,4.902122134980838,1.0241106165139304,24062.230000000003,9434831.04
1238,80.0,190.0,35.0,95.0,200.0,60.0,4.51849238041417,1.0962638264725018,24083.33,8807841.46
1239,80.0,190.0,40.0,95.0,200.0,65.0,3.9750510443024107,1.1219620638070624,23744.08,7711949.25
1240,80.0,190.0,45.0,95.0,200.0,70.0,3.4146499486330755,1.1010510445224724,21618.97,6060236.88
1241,80.0,195.0,0.0,95.0,205.0,25.0,0.5231771140043778,0.0828898313395494,20700.17,356410.97
1242,80.0,195.0,5.0,95.0,205.0,30.0,1.0589161215290162,0.16608513064331304,21083.36,1283332.1300000001
1243,80.0,195.0,10.0,95.0,205.0,35.0,1.6737811374288933,0.26045761415318713,21569.699999999997,2394121.9699999997
1244,80.0,195.0,15.0,95.0,205.0,40.0,2.313945123749256,0.37576508626537936,22110.84,3629409.57
1245,80.0,195.0,20.0,95.0,205.0,45.0,2.845769243983833,0.507698677130282,22702.159999999996,4766212.4
1246,80.0,195.0,25.0,95.0,205.0,50.0,3.182432535937874,0.6330062510192815,23239.41,5600691.640000001
1247,80.0,195.0,30.0,95.0,205.0,55.0,3.2466328604784658,0.7262042052363964,23623.879999999997,5898251.46
1248,80.0,195.0,35.0,95.0,205.0,60.0,3.0610860204091948,0.7846741976685797,23738.32,5649320.93
1249,80.0,195.0,40.0,95.0,205.0,65.0,2.725763829648593,0.8054066218430276,23480.17,5007101.92
1250,80.0,195.0,45.0,95.0,205.0,70.0,2.367912701451071,0.793917324522663,21340.789999999997,3952946.45
1251,80.0,200.0,10.0,95.0,210.0,35.0,0.535119478309473,0.08762541226644614,20896.68,359852.94999999995
1252,80.0,200.0,15.0,95.0,210.0,40.0,0.9119708551081176,0.157533380685159,21259.299999999996,1021293.62
1253,80.0,200.0,20.0,95.0,210.0,45.0,1.254630082059578,0.24573109069415358,21697.649999999998,1669800.55
1254,80.0,200.0,25.0,95.0,210.0,50.0,1.5774737375740155,0.3479193291094749,22191.4,2335418.4800000004
1255,80.0,200.0,30.0,95.0,210.0,55.0,1.7871810366956304,0.43530757006154014,22634.03,2813796.74
1256,80.0,200.0,35.0,95.0,210.0,60.0,1.8023306081622001,0.49321480561477515,22834.04,2916768.1899999995
1257,80.0,200.0,40.0,95.0,210.0,65.0,1.6768001524212033,0.5208359740409289,22752.739999999998,2718004.4400000004
1258,80.0,200.0,45.0,95.0,210.0,70.0,1.49172219459158,0.5210670583612339,20689.589999999997,2179408.86
1259,80.0,205.0,20.0,95.0,215.0,45.0,0.5221082872547368,0.10654412440455222,20891.839999999997,354172.88
1260,80.0,205.0,25.0,95.0,215.0,50.0,0.7369716482374151,0.17327736499548457,21182.809999999998,749879.22
1261,80.0,205.0,30.0,95.0,215.0,55.0,0.910159859758081,0.23430423307297377,21460.059999999998,1079243.89
1262,80.0,205.0,35.0,95.0,215.0,60.0,0.9921999971362203,0.2802726456843994,21649.71,1258459.52
1263,80.0,205.0,40.0,95.0,215.0,65.0,0.9878580337024875,0.3123849231624523,21728.96,1284988.65
1264,80.0,205.0,45.0,95.0,215.0,70.0,0.9137523397764521,0.3197467132012384,19798.9,1063947.73
1265,80.0,210.0,35.0,95.0,220.0,60.0,0.3136358168591339,0.09809703794270624,20766.309999999998,15630.709999999963
1266,80.0,210.0,40.0,95.0,220.0,65.0,0.3832963635266984,0.1345631358897694,20890.019999999997,150296.14999999997
1267,80.0,210.0,45.0,95.0,220.0,70.0,0.39393190229771313,0.14914785239392497,18999.760000000002,157791.53
1268,85.0,90.0,0.0,100.0,100.0,25.0,0.9432108100129043,0.1619294934978977,21000.899999999998,1078190.51
1269,85.0,90.0,5.0,100.0,100.0,30.0,1.0130310430463578,0.17630078214204162,21019.199999999997,1200715.5799999998
1270,85.0,90.0,10.0,100.0,100.0,35.0,1.1752462345518409,0.20233885976623206,21100.409999999996,1493215.05
1271,85.0,90.0,15.0,100.0,100.0,40.0,1.335605766703675,0.22679410891792207,21193.39,1780692.56
1272,85.0,90.0,20.0,100.0,100.0,45.0,1.266137471095541,0.21276087263701768,21160.23,1660237.56
1273,85.0,90.0,25.0,100.0,100.0,50.0,1.019509059878199,0.16962175151299397,21011.32,1221295.47
1274,85.0,90.0,30.0,100.0,100.0,55.0,0.7152744093107706,0.11769247174442456,20818.899999999998,688991.7999999999
1275,85.0,90.0,35.0,100.0,100.0,60.0,0.5009402600114461,0.08226341239888015,20688.32,327080.73
1276,85.0,95.0,0.0,100.0,105.0,25.0,2.6755646771758705,0.4622850578184036,22118.39,4336081.43
1277,85.0,95.0,5.0,100.0,105.0,30.0,2.8911524651039047,0.4974175784781673,22176.55,4749131.85
1278,85.0,95.0,10.0,100.0,105.0,35.0,3.188554170844888,0.5397733705834666,22278.22,5325648.72
1279,85.0,95.0,15.0,100.0,105.0,40.0,3.4272844830285223,0.5688945259212547,22358.1,5782916.51
1280,85.0,95.0,20.0,100.0,105.0,45.0,3.340533722071951,0.5485083675223887,22263.46,5597312.0600000005
1281,85.0,95.0,25.0,100.0,105.0,50.0,2.9640371357895443,0.4870340986955582,22007.88,4843426.180000001
1282,85.0,95.0,30.0,100.0,105.0,55.0,2.4073740205907783,0.40032230187812196,21673.78,3772401.3899999997
1283,85.0,95.0,35.0,100.0,105.0,60.0,1.871706093012479,0.32231127862260217,21406.159999999996,2784671.2299999995
1284,85.0,95.0,40.0,100.0,105.0,65.0,1.3247172404009837,0.2445048042368073,21148.0,1797537.3800000001
1285,85.0,95.0,45.0,100.0,105.0,70.0,0.8670427437473902,0.17793388835990642,18106.04,855313.5299999999
1286,85.0,100.0,0.0,100.0,110.0,25.0,4.163273661648742,0.6992481635987148,23113.14,7394728.7
